Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Category,Product_Name,Quantity,Price,Discount,Sales,Profit,Payment_Mode,Delivery_Status,Feedback_Rating
ORD190088,2025-12-21,CUST7385,Jennifer Hurley,Male,23,South Jenny,Alabama,North,PROD955,Furniture,Relate,5,97.38,0.21,963.37,156.65,Card,Cancelled,3
ORD190089,2025-05-11,CUST5976,Amber Adams,Male,27,West Eddieborough,Delaware,South,PROD700,Furniture,Others,10,402.05,0.17,882.19,223.1,UPI,Cancelled,3
ORD190090,2024-05-06,CUST8922,Julia Phillips,Female,62,East Scottville,California,East,PROD565,Clothing,Then,9,237.73,0.3,444.41,6.66,UPI,Delivered,5
ORD190091,2025-12-08,CUST1124,Patrick Lawrence,Male,24,West Cassandra,Montana,East,PROD300,Food,Strong,9,28.98,0.26,38.6,16.44,Cash,Pending,5
ORD190092,2026-03-11,CUST7143,Shelly Henderson,Male,42,North Erika,Maine,North,PROD392,Food,Job,7,21.13,0.16,669.03,177.27,UPI,Pending,5
ORD190093,2025-05-16,CUST3862,Katherine Martin,Male,50,Peterchester,New Mexico,West,PROD193,Furniture,More,6,363.7,0.07,147.59,130.91,Card,Pending,4
ORD190094,2025-07-15,CUST6388,Virginia Bowers,Male,25,East Brenda,North Carolina,North,PROD987,Furniture,Central,6,64.46,0.29,921.52,51.69,Card,Delivered,2
ORD190095,2025-06-06,CUST8662,Tony Huang,Male,65,Berrytown,Wyoming,West,PROD624,Clothing,Concern,7,89.23,0.16,309.6,294.27,UPI,Pending,2
ORD190096,2024-07-03,CUST9928,Jesse Jones,Male,24,Crossstad,North Carolina,South,PROD895,Food,Usually,10,320.86,0.27,773.57,-83.74,UPI,Delivered,5
ORD190097,2025-02-11,CUST5331,Melissa Walker,Female,47,Lake Hannahtown,West Virginia,West,PROD688,Clothing,Issue,5,155.07,0.26,514.47,-43.14,Cash,Cancelled,5
ORD190098,2024-06-29,CUST7113,Nancy Warner,Female,47,New Jennifer,Kentucky,West,PROD740,Furniture,Late,6,360.49,0.27,322.92,16.48,Cash,Cancelled,2
ORD190099,2024-05-19,CUST3249,Jerry Mendoza,Male,61,South Connor,South Dakota,West,PROD354,Electronics,Ago,2,384.77,0.03,203.92,102.06,Cash,Delivered,4
ORD190100,2024-09-16,CUST6653,Tyler Jennings,Female,38,Milesview,Michigan,East,PROD573,Furniture,Financial,6,484.82,0.28,901.42,75.74,Cash,Delivered,2
ORD190101,2026-02-18,CUST2451,Eric Cunningham,Male,51,New Gerald,Kansas,West,PROD150,Electronics,Often,5,101.61,0.11,401.78,-40.74,UPI,Delivered,5
ORD190102,2026-01-17,CUST8223,Wendy Diaz,Female,53,Jenkinsport,North Dakota,East,PROD766,Electronics,Keep,5,141.67,0.26,266.07,-1.02,Card,Pending,1
ORD190103,2026-03-21,CUST6970,Cynthia Vincent,Male,40,Lake Joelview,Missouri,East,PROD854,Clothing,Explain,2,194.92,0.23,886.87,167.13,Cash,Cancelled,5
ORD190104,2024-12-14,CUST2554,Michelle Hawkins,Male,34,Matthewchester,Arkansas,South,PROD375,Furniture,In,1,424.33,0.17,650.66,46.68,UPI,Cancelled,2
ORD190105,2024-05-17,CUST7748,Kenneth Martin,Male,45,Dillonshire,Arizona,North,PROD820,Food,Father,6,376.45,0.23,414.44,56.78,Card,Pending,1
ORD190106,2024-05-06,CUST7320,Alison Mills,Female,20,Kevinview,Vermont,North,PROD701,Electronics,Rich,1,387.7,0.15,407.66,196.7,Cash,Delivered,3
ORD190107,2024-11-05,CUST2612,Christopher Coleman,Male,53,Lake Kimberlytown,Utah,South,PROD980,Food,Poor,3,145.05,0.29,820.07,73.01,Cash,Cancelled,3
ORD190108,2025-08-13,CUST6503,Melissa Keith,Female,47,Ayalatown,Mississippi,West,PROD442,Clothing,Speak,6,389.14,0.03,552.21,293.73,UPI,Cancelled,4
ORD190109,2025-07-15,CUST2487,Raven Rose,Female,37,New Brent,Utah,South,PROD580,Electronics,Quickly,1,380.02,0.25,49.45,-73.56,Cash,Delivered,2
ORD190110,2025-11-28,CUST4915,Kathryn Chambers,Male,40,Mackchester,Virginia,North,PROD611,Electronics,Within,3,249.0,0.11,975.77,19.81,UPI,Delivered,1
ORD190111,2025-12-15,CUST5782,Lisa Griffin,Female,49,Carolynberg,South Carolina,South,PROD405,Food,Light,6,220.17,0.03,638.78,155.71,Cash,Cancelled,5
ORD190112,2025-06-01,CUST6564,Morgan Evans,Male,26,Martinside,Minnesota,North,PROD511,Food,Gas,7,250.5,0.21,841.05,-24.44,UPI,Delivered,5
ORD190113,2024-09-10,CUST7131,Stacy Watson,Male,30,Lake Madison,South Dakota,South,PROD124,Electronics,Listen,7,172.03,0.2,602.62,115.64,UPI,Delivered,2
ORD190114,2025-02-23,CUST3763,Dennis Mccarthy,Male,60,West Kelseybury,California,North,PROD526,Electronics,Entire,8,163.7,0.06,739.01,90.0,UPI,Delivered,2
ORD190115,2025-12-18,CUST6039,Marcus Johnson,Female,62,Shannonville,Arkansas,West,PROD714,Food,Home,8,384.93,0.24,409.28,16.39,UPI,Pending,5
ORD190116,2025-01-19,CUST9735,Albert Pruitt,Male,25,New Michael,Minnesota,East,PROD419,Furniture,Nature,5,150.78,0.03,734.77,240.84,Card,Cancelled,2
ORD190117,2024-07-12,CUST9785,Ricky Johnson,Male,49,North Raymondport,North Carolina,North,PROD131,Furniture,Floor,1,204.09,0.03,326.33,-55.47,Cash,Delivered,4
ORD190118,2024-07-08,CUST4096,Brad Powers,Female,65,East Josestad,Texas,South,PROD426,Clothing,Product,5,190.0,0.19,445.34,-74.49,Cash,Pending,4
ORD190119,2024-11-16,CUST4319,Ryan King,Female,41,Port Heather,South Dakota,East,PROD499,Clothing,Part,9,412.27,0.24,49.33,212.62,UPI,Delivered,5
ORD190120,2025-02-22,CUST3411,John Howard,Female,23,Port William,Maine,North,PROD945,Furniture,Sure,8,22.17,0.28,272.29,166.19,UPI,Delivered,3
ORD190121,2026-04-04,CUST2450,Heather Larsen,Male,22,Michelleburgh,Alabama,North,PROD901,Food,Step,9,292.56,0.12,516.37,160.75,Cash,Delivered,1
ORD190122,2025-07-06,CUST1242,Kelly Vasquez,Male,19,West Julieport,Colorado,East,PROD856,Electronics,Ask,6,179.95,0.12,104.1,191.19,Cash,Pending,5
ORD190123,2025-11-02,CUST2287,Kathryn Krueger,Male,35,Port Keith,New Hampshire,West,PROD660,Food,Include,6,254.07,0.21,267.62,168.38,UPI,Delivered,3
ORD190124,2025-02-28,CUST5508,Maureen Scott,Male,64,Calderonmouth,Indiana,West,PROD443,Electronics,Able,7,222.52,0.04,105.17,-7.11,UPI,Delivered,1
ORD190125,2025-04-03,CUST8916,Taylor Perez,Female,40,South Charles,South Dakota,North,PROD535,Clothing,Possible,3,262.53,0.06,276.89,248.96,Cash,Delivered,1
ORD190126,2024-12-24,CUST5779,Darryl Williams,Female,26,West Gilbertshire,New York,South,PROD547,Clothing,Use,7,254.18,0.28,917.8,118.6,UPI,Delivered,1
ORD190127,2025-10-12,CUST3732,Kathryn Espinoza,Male,46,Griffinbury,Minnesota,North,PROD820,Furniture,Ball,3,133.33,0.25,160.88,187.95,UPI,Delivered,2
ORD190128,2025-01-04,CUST9329,Jared Petersen,Male,32,Justintown,Idaho,North,PROD850,Clothing,Long,1,361.58,0.21,152.95,250.39,Cash,Cancelled,5
ORD190129,2025-08-02,CUST8286,Pamela Thomas,Female,45,New Anthonytown,Missouri,West,PROD227,Clothing,Boy,9,123.72,0.05,842.81,5.18,Cash,Cancelled,4
ORD190130,2025-12-16,CUST1212,Robin Thomas,Male,41,North Angelicaburgh,Virginia,West,PROD354,Electronics,Natural,7,421.92,0.14,977.95,-37.37,Card,Cancelled,4
ORD190131,2025-02-02,CUST4515,James Jackson,Female,64,South Lisaview,Alaska,North,PROD367,Electronics,Report,2,391.39,0.29,217.99,68.59,UPI,Cancelled,5
ORD190132,2024-08-18,CUST2736,Amanda Williams,Female,34,Herbertport,Colorado,West,PROD254,Electronics,Production,3,237.05,0.12,396.5,36.68,Card,Cancelled,5
ORD190133,2025-10-11,CUST7192,Brian Baker,Female,44,West Kimberly,Oklahoma,East,PROD214,Furniture,Personal,8,212.68,0.21,348.12,226.45,Cash,Cancelled,3
ORD190134,2024-12-24,CUST6688,Jason Taylor,Female,50,Port Kimberly,Georgia,East,PROD486,Furniture,Single,7,120.6,0.08,284.52,212.57,UPI,Cancelled,2
ORD190135,2024-05-29,CUST3275,Robert Hanna,Male,61,Floresfurt,Arizona,North,PROD355,Furniture,Claim,6,116.88,0.16,379.15,-92.01,Cash,Pending,3
ORD190136,2025-05-10,CUST4808,Laura Rodriguez,Female,49,North Rick,New Mexico,East,PROD422,Food,Indicate,5,138.81,0.07,671.76,56.4,UPI,Delivered,5
ORD190137,2024-12-27,CUST9066,Jacob Mclaughlin,Female,26,Tylertown,Nebraska,East,PROD860,Food,Trip,6,331.97,0.1,201.17,141.12,Card,Cancelled,3
ORD190138,2025-01-13,CUST5801,Timothy Harrison,Female,19,Lake Jonathantown,Maine,East,PROD624,Clothing,Process,4,420.19,0.14,234.23,26.38,UPI,Delivered,1
ORD190139,2025-02-18,CUST9422,David Kelly,Female,34,Lake Amanda,Hawaii,North,PROD663,Furniture,Candidate,2,357.02,0.24,254.1,62.41,UPI,Cancelled,3
ORD190140,2024-09-18,CUST3579,Jay Willis,Female,21,Fieldstown,Oklahoma,East,PROD752,Electronics,Against,9,388.02,0.14,664.88,-13.79,Cash,Cancelled,5
ORD190141,2024-08-26,CUST5094,Devon Gutierrez,Female,29,Beckhaven,New Jersey,South,PROD123,Electronics,Learn,4,118.78,0.18,537.84,193.69,UPI,Cancelled,2
ORD190142,2024-07-08,CUST8848,Kayla Baker,Male,20,Parkerfurt,New York,South,PROD885,Clothing,Present,2,47.98,0.09,774.27,248.59,Card,Cancelled,2
ORD190143,2025-09-23,CUST3326,James Leonard,Male,33,Mannview,California,South,PROD945,Furniture,Degree,6,213.3,0.07,274.35,164.18,Cash,Delivered,1
ORD190144,2024-05-23,CUST7277,Mark Burke,Female,35,Port Lori,Connecticut,East,PROD720,Electronics,Ball,5,272.8,0.28,648.26,234.82,UPI,Pending,1
ORD190145,2026-04-09,CUST7189,Sean Ortega,Female,65,Faulknerville,Utah,West,PROD831,Clothing,Leg,4,396.32,0.29,185.67,250.38,Cash,Delivered,2
ORD190146,2025-12-02,CUST3661,Dr. Jared Rangel MD,Female,65,Port Morgan,Maine,South,PROD671,Food,Figure,8,260.09,0.01,641.0,-10.45,UPI,Cancelled,1
ORD190147,2025-12-05,CUST4865,Tonya Dixon,Male,37,Tammyshire,New Mexico,East,PROD476,Electronics,Current,7,171.58,0.3,419.61,175.74,Card,Delivered,5
ORD190148,2025-04-07,CUST5009,Robert Williams,Male,34,Port Ricardo,Tennessee,North,PROD160,Furniture,Ago,9,195.37,0.19,852.16,224.24,UPI,Delivered,2
ORD190149,2024-12-25,CUST3531,Mackenzie Mayer,Female,18,Barnesborough,Rhode Island,North,PROD667,Food,Hour,3,47.58,0.05,162.36,96.08,UPI,Pending,3
ORD190150,2025-11-10,CUST2170,Terry West,Male,39,Wallland,Arizona,East,PROD287,Clothing,What,9,481.12,0.19,304.45,10.65,Cash,Pending,1
ORD190151,2026-01-16,CUST7253,Miranda Johnson,Male,20,Lake Sarahtown,South Dakota,East,PROD392,Furniture,Population,7,231.14,0.02,367.89,285.13,UPI,Pending,3
ORD190152,2024-09-13,CUST2379,Carrie Jacobson,Female,18,South Joseph,South Carolina,North,PROD614,Clothing,Church,4,316.59,0.01,180.62,105.39,Card,Cancelled,3
ORD190153,2026-04-18,CUST2824,Shannon Reed,Male,59,Bobbymouth,California,West,PROD971,Electronics,Least,2,346.08,0.12,385.06,17.7,Card,Delivered,5
ORD190154,2024-08-10,CUST8462,Kristen Harrell,Male,35,East Josetown,Oklahoma,West,PROD300,Clothing,Language,5,305.8,0.3,679.69,66.43,UPI,Delivered,3
ORD190155,2025-12-22,CUST5691,Albert Hinton,Male,18,Haleyville,Arkansas,West,PROD267,Furniture,Machine,5,65.23,0.17,340.61,-72.24,Cash,Pending,1
ORD190156,2024-11-26,CUST1514,Mrs. Christine Johnson,Male,53,Sarahberg,South Dakota,West,PROD310,Food,Health,10,314.46,0.04,842.19,-1.49,UPI,Pending,1
ORD190157,2025-03-07,CUST5720,Nicolas Romero,Female,54,North Robert,California,North,PROD763,Food,Lot,10,129.51,0.12,956.63,264.94,Cash,Pending,4
ORD190158,2024-05-20,CUST8898,Dean Gomez,Female,42,Jamieland,Nevada,East,PROD257,Furniture,Make,2,156.92,0.18,914.29,288.1,UPI,Cancelled,5
ORD190159,2026-04-04,CUST3644,Ann Elliott,Female,57,Brooksmouth,Illinois,North,PROD102,Clothing,Study,6,269.78,0.29,804.56,-10.14,UPI,Pending,1
ORD190160,2024-05-09,CUST6083,Chad Nelson,Female,47,East Frederick,Missouri,East,PROD344,Food,On,3,267.96,0.01,825.39,-8.25,Cash,Pending,4
ORD190161,2026-02-01,CUST7395,Ms. Sandra Stewart,Male,63,Foxland,Louisiana,South,PROD649,Furniture,Very,10,420.98,0.23,150.28,-65.45,Cash,Cancelled,5
ORD190162,2025-07-11,CUST2919,Alexis Smith,Female,52,North Robin,Delaware,East,PROD325,Clothing,Network,4,29.6,0.2,96.96,70.21,Cash,Delivered,2
ORD190163,2026-03-05,CUST4730,Matthew Gonzales,Female,42,Lake Emilyburgh,Oregon,West,PROD931,Food,Commercial,4,490.69,0.23,896.38,15.56,Cash,Delivered,2
ORD190164,2025-03-31,CUST3741,Richard Johnson,Male,20,Lake Douglastown,Louisiana,South,PROD513,Food,Prove,8,281.32,0.25,65.57,128.3,UPI,Cancelled,1
ORD190165,2024-04-24,CUST4089,Emily Gonzalez,Male,19,New Jamesfort,Washington,North,PROD420,Furniture,Prove,3,374.45,0.23,690.95,123.76,Cash,Delivered,1
ORD190166,2024-06-09,CUST7931,Alexandra Hartman,Male,35,Wilsonmouth,Maryland,West,PROD721,Clothing,Maybe,10,488.76,0.18,540.75,86.21,UPI,Pending,4
ORD190167,2024-06-23,CUST8070,Albert Oconnor,Female,58,North Angela,Wyoming,East,PROD196,Food,Its,3,163.76,0.14,43.75,180.24,Cash,Cancelled,4
ORD190168,2026-03-11,CUST9185,Thomas Estrada,Male,28,West Amber,New Hampshire,West,PROD454,Furniture,Everyone,8,134.57,0.28,922.31,46.02,UPI,Delivered,4
ORD190169,2024-06-29,CUST7240,Derek Chung PhD,Male,46,Amyside,Pennsylvania,East,PROD196,Furniture,Nearly,9,395.45,0.18,411.29,-45.61,Cash,Pending,4
ORD190170,2026-04-02,CUST4514,Kari Robinson,Male,23,Johnsontown,Connecticut,South,PROD550,Clothing,Ten,9,379.69,0.26,919.13,280.81,Cash,Cancelled,3
ORD190171,2024-05-27,CUST6515,Christine Villa,Male,45,New Maria,Montana,South,PROD724,Furniture,Rather,1,179.57,0.03,770.48,139.0,UPI,Delivered,4
ORD190172,2026-01-10,CUST4628,Andrew Smith,Female,43,Thomasmouth,North Dakota,West,PROD549,Clothing,Pressure,3,437.42,0.25,736.48,52.45,Cash,Cancelled,1
ORD190173,2026-01-26,CUST5575,Eugene Evans,Male,54,Garciatown,Oklahoma,East,PROD783,Clothing,Next,2,208.99,0.27,371.19,155.24,Card,Pending,4
ORD190174,2025-09-05,CUST4840,Robert Jackson,Female,55,Portermouth,Wyoming,West,PROD613,Electronics,People,9,404.99,0.04,690.76,-95.82,Cash,Cancelled,1
ORD190175,2026-01-06,CUST7176,Cody Flores,Male,65,North Tristan,Texas,North,PROD702,Food,One,7,442.41,0.09,236.85,-96.08,UPI,Pending,2
ORD190176,2025-11-09,CUST2140,Jennifer Huffman,Female,29,Desireemouth,Indiana,North,PROD613,Furniture,Bill,5,345.0,0.11,539.91,59.97,Cash,Cancelled,1
ORD190177,2025-08-07,CUST1525,Susan Velasquez,Male,52,New Malikmouth,New Hampshire,North,PROD225,Electronics,Before,1,269.36,0.12,242.91,-16.65,Card,Pending,5
ORD190178,2024-10-07,CUST6559,Jonathan Brown,Female,53,South Janemouth,Rhode Island,South,PROD882,Clothing,Including,8,420.61,0.27,395.59,162.23,Card,Pending,4
ORD190179,2024-11-14,CUST9522,Andrea Stevens,Female,44,Ronaldtown,Ohio,South,PROD487,Food,Activity,10,144.12,0.19,881.48,249.69,Card,Pending,3
ORD190180,2024-11-16,CUST2645,Taylor Fischer,Female,39,New Christinafort,Vermont,East,PROD618,Food,Attorney,7,446.87,0.14,851.6,-16.72,Card,Pending,3
ORD190181,2025-03-21,CUST9245,Keith Hernandez,Male,64,Garciabury,New Hampshire,North,PROD708,Clothing,Many,7,324.41,0.19,358.59,58.01,Cash,Pending,1
ORD190182,2025-09-20,CUST5825,Steven Lee,Female,54,Hawkinston,Pennsylvania,West,PROD898,Electronics,Forward,6,86.77,0.09,299.13,70.07,UPI,Pending,1
ORD190183,2025-03-18,CUST8736,Kristin Stanley,Male,47,Nelsonville,Idaho,South,PROD792,Food,Author,1,148.43,0.26,364.56,77.82,UPI,Pending,3
ORD190184,2025-04-25,CUST7974,Michael Castillo,Male,38,North Omarton,Virginia,West,PROD581,Furniture,Build,10,334.41,0.01,63.93,101.27,UPI,Delivered,5
ORD190185,2024-12-24,CUST3040,David Long,Female,22,Joeberg,Texas,West,PROD753,Electronics,Wall,7,241.38,0.25,157.49,-26.55,Card,Cancelled,2
ORD190186,2024-07-09,CUST6449,Andre Cruz,Male,26,East Saraborough,Iowa,North,PROD326,Electronics,Girl,2,110.61,0.02,55.13,82.6,Cash,Cancelled,2
ORD190187,2025-11-08,CUST1626,Richard Mccoy,Female,33,Cardenaston,Washington,West,PROD990,Electronics,Ball,4,410.63,0.27,273.46,296.07,Cash,Pending,1
ORD190188,2024-06-20,CUST6264,Ashley Bryan,Female,38,Amandahaven,Idaho,South,PROD440,Electronics,Close,2,467.73,0.17,736.79,6.88,Cash,Delivered,4
ORD190189,2026-01-18,CUST5868,Natalie Hernandez,Female,22,Maryside,Wyoming,East,PROD469,Furniture,Miss,10,384.05,0.13,837.62,137.02,Card,Pending,4
ORD190190,2025-02-25,CUST5706,Amanda Clark,Female,57,Murraystad,Delaware,North,PROD532,Furniture,Threat,2,351.56,0.07,472.57,-66.34,Cash,Cancelled,2
ORD190191,2024-08-14,CUST7161,Louis Foster,Male,35,South Frances,New Jersey,South,PROD734,Electronics,Quality,8,171.35,0.09,257.82,292.53,Card,Delivered,2
ORD190192,2024-05-17,CUST6837,Jillian Brooks,Male,47,Moorehaven,Illinois,East,PROD607,Clothing,Grow,10,130.31,0.05,337.48,155.88,UPI,Pending,3
ORD190193,2024-08-25,CUST5587,Michael Palmer,Female,45,Hamiltonland,North Dakota,North,PROD287,Furniture,Agent,6,337.53,0.29,880.54,-60.18,Cash,Cancelled,5
ORD190194,2025-07-11,CUST4337,Laura Juarez DVM,Female,45,Davisport,Alaska,West,PROD109,Electronics,Age,1,258.8,0.01,897.09,125.42,Card,Pending,4
ORD190195,2025-05-21,CUST2860,Jennifer Brown,Male,52,North Thomasview,Florida,West,PROD787,Furniture,Consumer,4,11.82,0.06,274.5,88.3,Card,Delivered,4
ORD190196,2024-06-19,CUST8847,Jackson Berger,Male,64,West Craigport,South Carolina,East,PROD876,Food,Near,2,167.36,0.08,376.84,-12.73,UPI,Cancelled,1
ORD190197,2025-06-25,CUST2561,Douglas Quinn,Male,38,Port Hannah,Nevada,East,PROD922,Furniture,Who,2,400.91,0.17,914.88,-80.77,Card,Pending,2
ORD190198,2025-06-18,CUST5895,Allison Bass,Male,38,Howellfurt,Alaska,West,PROD482,Clothing,Mrs,7,393.24,0.01,384.13,44.58,Card,Cancelled,4
ORD190199,2025-06-16,CUST7060,Victoria Scott,Female,46,Andrewbury,Oklahoma,South,PROD683,Electronics,Service,5,99.34,0.16,83.48,40.31,Cash,Delivered,1
ORD190200,2024-09-18,CUST6020,Robert Williamson,Male,49,Wilsonside,Minnesota,South,PROD481,Food,Contain,6,373.07,0.11,623.47,180.27,Card,Cancelled,1
ORD190201,2025-06-01,CUST9464,Christopher Bowen,Male,37,Stevetown,North Dakota,East,PROD874,Clothing,Customer,10,414.74,0.05,667.55,216.06,UPI,Pending,2
ORD190202,2025-10-24,CUST8063,Nathan Schroeder,Female,43,East Arianaport,Massachusetts,West,PROD482,Clothing,Article,4,439.94,0.28,221.74,-34.83,Card,Cancelled,2
ORD190203,2024-12-09,CUST2014,Don Conley,Female,65,Hicksview,Georgia,East,PROD180,Electronics,Spend,7,194.92,0.11,803.57,21.02,Cash,Pending,5
ORD190204,2024-12-01,CUST9472,Kevin Mendoza,Female,20,Heathershire,Florida,North,PROD184,Clothing,When,7,342.45,0.28,769.43,183.64,UPI,Delivered,2
ORD190205,2024-12-31,CUST6371,Benjamin Kelley,Female,18,Danamouth,Michigan,West,PROD561,Furniture,Avoid,8,425.65,0.13,610.95,238.9,Cash,Cancelled,5
ORD190206,2025-08-18,CUST6827,David Alvarez,Female,26,South Lori,Kansas,North,PROD836,Food,Idea,4,300.37,0.22,415.66,-37.96,Card,Cancelled,3
ORD190207,2025-10-01,CUST2357,Kevin Jones,Male,51,West Robert,Alaska,East,PROD273,Furniture,Need,8,396.3,0.2,415.65,-55.81,Cash,Cancelled,3
ORD190208,2025-05-14,CUST5045,Richard Campbell,Male,39,West Anthonychester,New Mexico,West,PROD942,Clothing,Manage,2,204.42,0.27,520.27,216.9,Card,Delivered,4
ORD190209,2025-08-03,CUST4538,Mrs. Nancy Campbell PhD,Male,41,Courtneymouth,Virginia,North,PROD444,Electronics,According,6,339.0,0.08,744.01,232.57,Cash,Delivered,1
ORD190210,2024-12-08,CUST9378,Charles Stevens,Female,65,New Paul,Massachusetts,North,PROD116,Electronics,Size,9,148.69,0.14,504.59,-49.72,Card,Cancelled,4
ORD190211,2025-12-05,CUST7058,Marissa Rose,Female,23,Lake James,Maryland,North,PROD685,Electronics,History,2,402.47,0.19,66.26,215.16,Cash,Pending,2
ORD190212,2025-07-23,CUST1597,Maria Hood,Male,18,Stevensontown,West Virginia,South,PROD857,Clothing,Author,7,279.74,0.27,370.16,-63.42,Card,Cancelled,4
ORD190213,2024-09-01,CUST8449,Rebecca Rogers,Male,41,Bryantberg,Wisconsin,South,PROD401,Electronics,Rule,2,209.38,0.09,428.77,30.68,Card,Cancelled,2
ORD190214,2025-12-22,CUST7367,Michael Mitchell,Female,41,Davidsonborough,New York,West,PROD821,Electronics,Thank,3,473.38,0.11,53.08,204.11,UPI,Delivered,1
ORD190215,2025-04-23,CUST2145,Gail Martin,Female,30,Deckerside,Tennessee,South,PROD479,Electronics,All,7,52.44,0.21,412.7,14.58,Cash,Cancelled,3
ORD190216,2024-06-28,CUST5971,Nancy Herrera,Female,54,Cooperfort,Tennessee,North,PROD975,Furniture,Until,3,97.36,0.11,927.75,273.49,Cash,Pending,4
ORD190217,2025-02-02,CUST6860,Timothy Cook,Female,23,East Destiny,Connecticut,East,PROD394,Clothing,Without,8,422.43,0.28,327.04,193.32,Card,Cancelled,1
ORD190218,2025-04-09,CUST1174,Chad Stone,Male,38,West Elizabethchester,Idaho,East,PROD761,Food,Ten,7,172.35,0.22,630.54,204.99,Cash,Cancelled,5
ORD190219,2024-08-29,CUST2140,Albert Smith,Female,40,Port Derek,Maryland,East,PROD817,Food,May,8,357.23,0.16,464.11,-67.24,Card,Delivered,2
ORD190220,2025-11-25,CUST8143,Stephanie Anderson,Female,22,Allenberg,Ohio,South,PROD171,Furniture,Card,10,153.36,0.04,88.61,103.44,Cash,Delivered,4
ORD190221,2025-09-08,CUST4022,Isaac Smith,Female,49,South Theresaberg,South Dakota,West,PROD306,Food,Whatever,10,203.34,0.11,295.0,23.18,Cash,Delivered,3
ORD190222,2024-06-10,CUST1239,Stacey Robbins,Female,48,Mariaborough,California,West,PROD842,Food,Country,1,406.6,0.03,341.43,166.33,Cash,Delivered,2
ORD190223,2026-02-08,CUST1616,Sarah Perry,Female,18,Wigginsview,Ohio,West,PROD545,Electronics,Even,6,69.51,0.03,915.67,57.9,Cash,Cancelled,2
ORD190224,2024-11-01,CUST5052,Tyler Ingram,Female,18,Clinebury,Maryland,West,PROD544,Food,Girl,7,226.54,0.08,929.94,44.98,Card,Delivered,1
ORD190225,2026-01-07,CUST8436,Emily Stafford,Male,48,Jacobsburgh,Maine,East,PROD358,Electronics,Space,10,338.9,0.22,136.4,274.18,UPI,Cancelled,3
ORD190226,2025-05-08,CUST5173,Jessica Holland,Female,44,Port Ericborough,California,North,PROD941,Clothing,Certainly,10,297.64,0.29,957.05,72.9,UPI,Cancelled,2
ORD190227,2025-12-19,CUST3022,Sarah Nelson,Female,30,Heatherberg,Kansas,East,PROD883,Clothing,Perform,7,281.24,0.14,424.63,200.64,UPI,Pending,2
ORD190228,2025-05-04,CUST2700,Tracy Berger,Female,37,Lake Wesleymouth,Alabama,West,PROD264,Clothing,Nearly,2,381.12,0.03,857.97,-10.81,Cash,Pending,5
ORD190229,2026-04-17,CUST4716,Robert Wilson,Male,52,New Lindamouth,Vermont,East,PROD804,Electronics,Us,10,123.89,0.13,894.29,4.58,UPI,Pending,4
ORD190230,2025-05-11,CUST5593,Bill Baldwin,Male,20,Gregoryfurt,Utah,East,PROD480,Clothing,Only,7,468.67,0.03,71.12,-66.3,UPI,Delivered,2
ORD190231,2024-11-26,CUST9071,Adrian Norman,Female,62,South Brian,Indiana,East,PROD450,Furniture,Past,7,431.44,0.07,377.99,95.28,UPI,Cancelled,1
ORD190232,2024-10-13,CUST5451,Joyce Li,Female,41,Maryport,Delaware,West,PROD863,Electronics,Join,4,47.76,0.25,91.71,191.09,Card,Cancelled,5
ORD190233,2024-07-03,CUST9625,Dawn Rogers,Male,26,Port Joshua,Nebraska,East,PROD706,Furniture,House,8,77.44,0.1,551.52,78.64,UPI,Cancelled,3
ORD190234,2025-05-15,CUST5144,Gary Tate,Male,49,South Michelle,Maryland,West,PROD396,Furniture,Project,7,261.0,0.04,620.8,37.1,Cash,Delivered,1
ORD190235,2026-01-18,CUST7424,Shane White,Female,26,East Daniel,Michigan,South,PROD135,Clothing,Cover,4,195.91,0.3,509.37,201.16,Cash,Pending,2
ORD190236,2024-09-05,CUST5652,John King,Female,56,New Sandra,Montana,East,PROD712,Furniture,Car,6,335.48,0.15,534.84,75.83,Cash,Cancelled,2
ORD190237,2024-06-15,CUST9192,Robert Thomas,Male,52,Greenton,Kentucky,North,PROD195,Electronics,Attack,8,191.22,0.19,20.64,-85.33,UPI,Pending,5
ORD190238,2024-10-29,CUST9353,Joanne Woods,Male,54,North Josephton,California,North,PROD754,Furniture,Former,2,91.23,0.0,164.93,272.16,Card,Delivered,1
ORD190239,2025-03-12,CUST8933,Robert White,Female,65,Jamiefurt,Indiana,West,PROD324,Electronics,Task,10,382.22,0.25,835.45,36.63,Card,Cancelled,5
ORD190240,2024-07-20,CUST3758,William Davis,Male,56,Obrienchester,Nevada,North,PROD634,Clothing,Compare,1,448.96,0.11,559.01,176.22,Card,Cancelled,2
ORD190241,2024-05-12,CUST4797,Antonio Watkins,Female,63,Abigailtown,Maryland,South,PROD633,Furniture,Ten,8,93.04,0.03,734.93,38.58,Cash,Delivered,5
ORD190242,2024-08-03,CUST7298,Dakota Davis,Female,19,Acevedofurt,Rhode Island,South,PROD886,Clothing,On,8,388.17,0.0,950.87,-18.3,Card,Delivered,2
ORD190243,2026-03-30,CUST5171,Juan Mueller,Female,52,East Jamesstad,Oklahoma,South,PROD364,Food,Provide,8,453.58,0.01,770.68,-1.91,UPI,Delivered,4
